DateKey,RegionKey,ChannelKey,ProductKey,Revenue,Profit,Leads,DealsWon
20251208,2,2,5,1025.98,167.94,3,0
20260212,1,1,7,935.51,304.97,3,0
20250223,2,2,7,2797.78,984.01,4,0
20240508,2,2,8,253.96,78.3,2,0
20240425,4,1,1,2320.03,930.54,4,0
20250525,2,3,4,1845.71,769.06,4,0
20250126,2,1,8,159.58,64.32,5,0
20251224,4,1,5,1710.2,494.74,6,0
20240628,2,3,5,382.71,142.22,2,0
20250525,4,3,1,530.88,151.98,4,0
20240310,1,1,5,2995.67,1021.8,2,0
20250416,3,1,3,843.43,271.2,2,0
20240323,4,3,2,198.74,86.82,3,0
20240415,4,1,2,1100.75,559.95,3,0
20240830,1,3,10,1470.74,713.08,2,0
20240422,4,1,3,6419.64,1780.84,3,1
20251223,3,2,3,421.61,229.26,2,1
20240330,1,1,5,2142.24,533.77,6,0
20250816,3,1,6,2049.08,912.42,5,0
20250302,4,1,10,893.74,249.75,3,1
20240521,1,3,3,1871.92,580.62,2,0
20240803,1,2,6,1076.15,301.75,5,0
20250425,1,3,6,1050.05,299.47,5,1
20260206,2,3,2,640.45,228.97,3,1
20240610,3,2,3,1037.26,352.65,2,1
20250322,2,3,6,747.98,267.95,5,0
20250721,1,2,7,1003.5,445.21,4,0
20241126,2,1,1,2028.36,655.3,3,0
20241210,3,2,5,324.52,92.53,2,1
20241109,1,2,4,1546.79,507.83,4,0
20241002,2,2,2,1619.78,638.33,2,1
20250805,3,1,10,819.93,206.42,3,1
20250811,3,3,1,401.39,28.05,1,0
20240424,2,1,9,1739.84,820.54,7,0
20250219,4,3,10,1315.74,668.39,1,1
20251011,4,3,1,1821.27,923.63,8,0
20251116,4,1,8,1234.13,423.1,2,0
20240617,1,1,7,767.49,281.11,1,0
20241127,1,1,9,1707.66,771.82,3,1
20241108,1,3,3,1781.47,599.98,5,0
20250119,1,2,3,4108.07,1471.56,2,0
20241017,4,3,5,734.05,301.17,2,0
20240416,1,3,3,1548.82,442.5,4,0
20260103,2,2,10,421.86,133.2,4,0
20241003,2,3,1,516.25,190.73,7,0
20251013,3,1,6,1879.87,575.84,3,1
20241012,2,3,2,839.77,324.08,3,0
20241004,2,1,10,1470.75,355.79,1,1
20251222,1,1,9,777.95,168.62,3,0
20240419,2,1,9,2825.97,997.32,2,0
20251117,1,2,4,2930.51,585.65,2,0
20260204,3,2,5,1176.73,382.19,2,0
20241124,4,3,10,1187.41,372.19,2,0
20240910,4,3,10,1055.89,530.51,2,1
20240702,3,1,3,1112.0,366.38,3,0
20251021,4,1,8,722.46,302.85,4,1
20240305,1,3,7,514.92,142.04,5,1
20241009,2,1,8,1106.25,450.34,4,0
20250905,1,3,4,1922.17,727.56,2,1
20240708,4,1,4,2220.78,973.2,3,0
20240312,2,3,4,613.68,136.49,4,0
20240927,1,1,7,1017.63,209.09,2,1
20240616,3,1,1,559.56,202.73,4,0
20240731,2,3,9,810.69,363.65,3,0
20250425,1,2,1,430.34,75.56,4,1
20250522,3,3,7,1053.66,294.03,6,0
20250108,2,1,4,917.37,429.34,7,0
20250219,3,2,1,469.9,128.23,3,0
20250307,3,2,6,412.23,167.04,5,1
20241217,3,2,2,638.96,307.02,2,0
20240910,3,3,9,508.38,199.12,2,0
20250917,4,1,5,1649.95,520.69,5,1
20250329,2,3,2,159.65,47.73,1,0
20251007,4,1,4,1855.15,735.77,2,0
20241024,1,1,3,1239.33,551.91,3,0
20250429,4,2,3,1385.42,528.63,1,0
20251028,1,3,8,373.45,138.6,3,1
20240302,2,2,5,755.02,218.36,2,0
20250108,2,2,5,597.78,173.41,4,0
20240924,1,1,9,2259.48,849.93,3,1
20241124,1,3,7,545.47,286.46,2,0
20240519,4,1,8,466.41,83.01,4,1
20251110,1,2,8,1461.06,494.41,3,0
20260204,1,2,5,2406.66,476.84,2,0
20250219,4,2,9,939.84,370.6,3,1
20250312,4,1,5,1416.32,624.3,4,1
20250818,2,3,1,898.45,294.06,2,0
20240715,3,1,6,802.73,235.04,3,0
20250719,1,3,6,1401.64,431.97,1,1
20240816,4,1,3,1013.16,316.44,3,0
20240316,1,1,10,1760.48,616.22,3,0
20251115,2,1,2,1943.74,658.15,4,0
20250712,4,2,10,366.73,95.46,2,0
20250913,2,1,6,1216.73,469.55,1,0
20241009,1,1,2,2154.25,892.49,5,0
20240613,1,1,2,2048.09,502.72,2,1
20250110,1,3,9,58.54,11.59,3,0
20241229,2,3,10,1219.4,350.61,2,0
20240522,3,3,2,1440.78,479.23,4,0
20241010,2,2,8,1849.73,384.48,3,0
20241231,2,2,6,1234.18,283.07,2,1
20250310,1,3,1,996.03,479.51,2,0
20250930,3,2,3,2486.63,494.77,5,0
20250316,4,2,5,1000.19,428.54,4,0
20240617,2,3,3,226.9,73.4,4,0
20241214,2,1,10,1734.2,475.12,3,0
20241226,1,2,5,1160.88,496.81,2,1
20241212,1,2,2,1689.45,631.37,6,0
20240609,1,3,7,611.46,291.82,4,1
20241212,1,2,8,1241.6,338.71,2,1
20250616,3,2,2,185.96,56.54,3,0
20250730,3,2,1,408.3,136.98,2,0
20260102,4,2,8,288.35,104.16,3,0
20240425,4,2,2,854.27,384.34,3,1
20250102,2,2,8,1058.97,372.26,3,0
20240610,1,2,8,1425.8,614.06,5,0
20251109,2,1,9,2306.22,819.4,4,0
20240524,4,3,7,410.53,217.1,2,1
20241119,3,1,8,2968.26,707.65,5,0
20250930,3,2,10,376.16,103.47,2,0
20240623,3,3,1,396.6,119.99,6,0
20250515,1,2,3,574.85,241.91,3,1
20250429,2,2,5,1172.12,182.12,2,0
20250210,1,1,8,1037.27,304.55,2,1
20241227,4,2,8,1520.37,430.88,3,0
20251101,1,3,7,144.6,42.4,4,0
20240914,1,1,3,2568.06,956.76,4,0
20240319,4,2,9,731.32,272.25,2,0
20240525,4,3,9,584.97,280.86,6,0
20250610,3,1,4,188.16,61.89,4,1
20240528,4,2,5,967.61,450.38,3,0
20241206,1,1,4,996.74,310.11,3,0
20260108,3,1,4,760.27,285.07,6,0
20241230,1,1,3,683.99,166.14,5,1
20250814,2,1,5,686.11,281.27,3,1
20250307,1,3,5,1381.04,665.31,3,0
20260208,4,1,10,841.43,289.59,2,0
20250708,1,2,2,1435.34,338.78,5,0
20251122,1,1,4,413.46,131.77,4,0
20240716,3,3,1,1310.9,262.22,7,0
20240417,3,1,5,1640.33,311.97,4,0
20240505,2,3,1,146.79,44.39,3,1
20241111,4,3,6,476.41,123.96,5,0
20260123,1,3,8,1478.0,528.82,2,0
20260213,1,3,4,906.93,133.18,5,1
20241214,1,2,6,1101.84,445.59,3,1
20250309,4,3,6,63.84,27.72,5,0
20240404,2,2,5,203.94,80.93,4,1
20250207,2,2,7,392.62,156.93,3,0
20250925,1,2,9,364.52,144.33,6,1
20250803,1,3,1,2251.0,630.68,4,0
20260131,3,2,1,679.01,223.4,4,1
20250715,3,3,1,495.46,173.48,5,0
20250313,1,3,5,810.17,374.59,2,1
20250425,1,1,7,3133.57,1515.58,2,0
20250506,3,1,9,1034.79,493.09,4,0
20251201,2,2,8,2575.52,629.23,2,0
20260201,1,1,6,387.83,80.33,3,0
20250112,2,1,1,1115.88,417.63,3,1
20251007,1,1,10,2740.6,893.51,3,1
20241101,1,1,7,2678.14,1045.6,6,0
20240823,2,3,10,168.46,30.61,5,0
20260114,2,2,9,1418.69,495.37,3,0
20240325,2,3,1,968.36,374.74,5,1
20250705,2,2,2,1152.58,422.82,2,0
20260103,4,3,4,518.56,214.49,4,0
20250116,4,3,3,846.05,238.68,1,0
20251204,1,2,4,1412.15,558.07,2,0
20240830,2,3,5,1299.56,479.82,3,0
20240420,1,2,10,909.39,334.25,5,0
20250723,3,2,9,1228.41,344.51,2,0
20250410,2,2,2,1403.65,534.93,5,0
20240313,2,3,9,659.32,205.83,1,0
20250918,1,3,8,1518.99,525.49,2,0
20240523,4,1,4,2044.68,614.42,3,0
20241005,3,3,1,948.26,276.45,3,0
20240423,1,2,8,933.0,238.48,1,0
20260129,1,1,8,425.03,105.81,3,0
20250909,1,2,7,2133.15,754.45,6,0
20260219,2,3,8,758.9,289.98,3,0
20241012,4,2,8,175.72,88.37,5,0
20240728,3,1,3,537.71,202.58,4,0
20241124,3,2,6,1618.76,572.08,3,1
20240411,3,2,1,603.99,236.58,3,0
20250522,2,1,5,1456.2,351.96,3,0
20241227,3,3,1,2819.15,1509.67,3,0
20250427,4,3,1,1033.89,353.17,7,0
20240622,2,2,4,476.25,187.53,1,0
20260113,3,1,8,844.7,376.95,4,0
20250927,3,1,5,1428.88,448.71,4,0
20241102,4,1,2,843.3,310.98,1,1
20250403,2,2,8,1057.16,304.44,4,1
20240912,1,1,10,1897.86,749.12,3,0
20240720,4,2,2,1195.57,475.48,5,1
20240416,1,2,10,413.67,197.89,3,1
20250227,1,1,2,2124.06,593.87,4,1
20260123,1,1,2,3924.02,1361.06,1,0
20250110,1,3,5,738.39,202.58,4,0
20240911,2,2,1,890.05,311.85,3,1
20250511,4,3,3,1054.33,593.91,4,0
20240719,1,3,3,219.8,39.79,2,0
20240424,1,2,2,1282.59,476.52,3,0
20260201,1,2,7,1951.92,403.4,4,0
20240717,1,2,1,3159.97,821.64,1,0
20241005,4,2,2,1932.14,676.68,2,0
20240604,3,3,7,1226.45,430.99,5,0
20240322,1,1,3,2584.56,703.99,4,1
20250502,1,2,6,1991.68,579.64,5,0
20250804,3,3,5,935.59,202.66,5,0
20240626,1,1,3,758.08,237.63,3,1
20250604,3,3,3,559.07,158.68,5,0
20241116,4,1,10,653.86,166.45,4,0
20240303,4,3,6,661.09,214.21,5,0
20241002,1,1,8,1633.2,431.83,4,0
20260120,4,1,2,2475.37,710.36,5,0
20250327,2,2,6,1331.1,560.09,1,0
20250527,2,1,9,1418.6,602.4,2,0
20240612,3,3,4,1092.0,331.18,4,0
20250701,2,2,7,226.46,71.92,5,0
20251122,3,1,10,850.29,194.59,5,0
20260107,2,1,10,3727.63,1142.52,4,1
20250530,3,2,5,934.08,226.12,2,1
20240305,4,3,8,487.6,189.85,4,1
20250226,1,3,3,997.46,510.86,4,0
20240629,2,2,10,1596.5,685.51,3,0
20240805,1,1,2,2241.15,1037.54,7,0
20240401,2,3,8,2040.81,522.1,3,1
20240229,2,2,2,553.22,90.25,4,0
20250413,3,3,1,2750.45,851.43,3,1
20240522,2,1,7,147.65,51.3,2,0
20250622,4,2,6,389.51,92.52,2,0
20251020,2,3,10,831.19,330.03,3,0
20240423,2,3,9,355.52,145.13,3,1
20240714,1,3,6,1652.3,625.19,3,1
20240815,1,1,4,1311.51,539.19,6,0
20241111,3,1,2,843.44,290.42,1,0
20250704,2,2,7,1128.15,310.9,2,0
20240321,3,3,7,806.09,277.87,3,0
20240910,3,3,4,392.91,146.26,3,0
20250926,2,2,7,3319.02,979.2,4,1
20250423,1,1,1,1872.6,576.79,5,0
20240622,1,2,10,3234.95,717.56,3,1
20240302,1,3,8,571.02,174.09,5,0
20240601,2,2,6,1773.61,561.02,1,0
20240507,1,1,9,406.45,164.78,2,0
20250502,2,3,8,587.36,190.47,1,0
20250311,3,2,8,2014.52,577.45,1,0
20250828,2,3,7,567.77,152.09,2,0
20240421,2,3,2,849.76,287.74,3,0
20251101,4,3,7,587.18,293.83,2,0
20240607,2,2,8,550.9,77.57,6,1
20240928,1,2,4,1176.75,390.26,2,0
20240317,4,2,6,2104.87,725.74,2,0
20251113,1,3,6,435.01,209.2,6,0
20240922,3,2,6,2873.96,964.76,3,1
20241212,4,3,1,1662.04,733.51,6,0
20260209,3,1,5,476.98,167.51,5,1
20240831,4,1,7,2026.0,388.86,3,0
20240725,2,2,6,2127.37,577.93,2,0
20240903,2,1,3,1649.17,483.47,4,0
20250407,1,3,8,911.22,251.9,2,0
20240926,3,2,7,1004.61,260.65,4,0
20250901,3,3,4,647.53,233.25,4,0
20250617,2,1,2,2867.67,939.47,4,0
20240906,4,3,2,550.57,202.68,1,0
20241101,1,1,8,2340.32,908.72,5,0
20251010,1,2,9,1572.8,811.09,4,0
20240406,1,1,5,1574.35,372.66,2,0
20250301,4,2,2,431.57,140.79,2,0
20240316,1,3,4,646.42,141.89,1,0
20240305,1,2,5,849.91,346.22,5,0
20251122,3,2,1,535.21,132.02,2,0
20240915,3,1,7,1685.85,585.42,3,1
20251007,1,1,8,1189.83,488.55,2,1
20260216,3,1,5,511.09,145.29,2,1
20240314,1,1,7,1605.88,490.93,3,1
20250109,1,1,2,930.0,302.57,1,0
20260206,1,2,7,1264.29,387.93,3,0
20241203,1,1,3,1269.24,587.03,4,0
20250615,4,2,3,1513.19,142.61,5,0
20241103,2,1,9,652.13,126.8,2,0
20250130,2,3,9,555.65,195.55,3,0
20250601,3,1,9,442.02,155.18,3,1
20251117,3,1,9,513.36,206.75,1,0
20250401,4,3,2,1814.4,299.86,2,0
20250302,1,2,2,2850.69,442.11,2,0
20241203,1,2,8,1294.87,395.04,3,1
20250321,4,1,8,2308.97,1067.66,2,1
20250127,4,1,5,1156.37,503.69,1,0
20250204,1,1,9,266.78,87.19,5,0
20250728,1,1,10,938.55,228.54,6,0
20241124,1,2,6,1735.31,468.71,5,1
20241104,1,1,2,420.77,146.82,3,0
20251126,3,2,4,1149.44,379.41,1,0
20250305,1,3,10,1675.22,453.14,3,0
20251021,2,1,4,2153.33,988.84,5,0
20240302,2,3,8,419.72,111.87,4,0
20250414,1,1,6,800.02,174.81,3,0
20251003,1,3,4,3391.68,1501.16,3,0
20250707,2,3,8,731.09,137.37,5,0
20240421,1,2,4,2366.81,1021.61,3,0
20250329,2,3,1,307.9,133.61,2,0
20241020,2,3,1,991.22,157.21,4,0
20250629,1,2,2,853.87,429.27,4,0
20240318,1,1,4,4484.03,1816.05,4,0
20250511,3,2,3,1075.03,389.51,2,0
20240406,3,2,8,107.26,34.86,2,0
20241109,3,1,8,1333.19,366.83,6,0
20250521,2,1,8,1239.4,386.01,6,0
20240413,2,2,5,1082.76,425.49,3,1
20250712,1,1,9,654.06,248.17,2,0
20240713,2,3,9,228.88,54.26,4,1
20240914,2,2,10,347.45,159.07,4,0
20251208,1,3,9,400.51,148.52,4,0
20250718,3,2,10,957.12,510.14,5,0
20251210,4,1,7,4954.59,2067.96,4,0
20241207,4,2,1,1152.76,659.5,2,0
20241015,4,2,5,1614.85,743.27,2,0
20250106,4,3,2,600.45,101.14,2,0
20250531,1,3,8,590.43,331.97,3,0
20251226,2,2,5,2065.48,746.94,1,0
20250828,3,1,10,583.46,284.65,4,1
20251004,1,1,10,2246.87,685.83,2,0
20250111,1,1,4,2736.77,793.1,4,0
20240818,3,3,10,618.75,162.72,1,0
20240404,2,1,2,1903.96,905.81,3,0
20250503,3,1,2,2993.74,761.06,9,0
20250624,1,1,3,2943.91,669.95,6,0
20251002,1,1,4,773.73,143.79,3,1
20240423,4,3,1,44.14,17.49,5,0
20250705,3,3,3,403.67,155.98,2,0
20251018,2,1,7,612.78,239.15,3,0
20240708,4,2,3,962.97,388.47,3,0
20251211,1,3,4,598.1,202.65,2,1
20250718,2,1,9,445.04,112.79,2,0
20251024,1,1,3,866.97,134.32,1,0
20240730,1,1,1,570.85,209.21,2,0
20240913,3,1,4,318.81,85.09,6,0
20250708,3,2,3,1363.78,375.24,4,0
20250402,2,2,4,470.06,164.83,2,0
20250705,4,1,1,581.43,251.53,2,0
20250627,2,2,3,348.12,145.59,2,0
20240803,2,2,1,848.0,219.2,4,1
20240923,3,3,8,593.6,296.09,3,0
20250523,1,2,2,2140.1,711.9,4,0
20260109,1,2,7,832.29,235.81,3,0
20240505,4,2,9,1041.25,486.84,4,0
20250104,1,1,5,626.46,318.74,3,0
20250501,4,2,7,503.1,82.07,2,1
20250313,3,1,6,775.32,335.29,2,0
20251213,4,1,6,518.05,172.89,1,1
20240810,1,1,3,1923.98,852.7,3,0
20250322,3,2,1,1156.13,424.97,2,1
20250109,3,2,8,263.88,71.25,1,0
20240621,1,1,6,2971.61,868.78,1,0
20260122,3,3,1,1011.34,190.42,6,0
20250721,2,2,10,3313.49,1357.28,5,0
20240915,1,2,7,1794.39,625.99,3,0
20240805,3,1,5,648.16,216.98,6,0
20250601,1,3,5,1848.08,623.38,6,0
20260125,4,3,5,1671.74,562.51,3,0
20250902,4,2,3,895.65,333.73,4,0
20240913,1,3,5,1964.65,704.69,2,0
20241013,1,1,9,4379.69,1472.86,2,0
20250725,2,2,8,654.55,256.81,4,0
20240918,3,2,1,1758.95,530.97,2,0
20250121,3,2,3,1497.81,517.48,6,0
20251023,3,2,3,1232.78,599.25,6,1
20250206,1,2,8,2557.28,850.94,6,0
20250208,1,2,4,1074.21,289.67,2,0
20240803,2,2,3,690.86,233.25,3,0
20251111,1,1,10,2420.51,1005.38,3,0
20241103,4,3,6,611.28,156.19,5,0
20241004,3,3,9,1132.74,555.41,3,0
20251023,3,2,6,1016.21,321.11,5,0
20250325,2,1,7,482.35,159.41,4,1
20250327,3,1,9,983.52,280.33,5,0
20240810,1,3,7,2667.32,659.67,3,1
20250522,3,1,4,1076.71,512.33,3,0
20240712,1,2,5,356.36,108.97,4,1
20240922,1,2,2,94.16,32.54,3,0
20251002,2,2,7,1688.61,454.11,3,0
20240926,3,2,2,856.11,242.0,4,0
20250219,1,2,5,4396.74,1494.35,3,0
20251219,1,2,1,1091.31,409.73,2,1
20241017,2,2,10,1634.09,594.32,3,0
20260222,3,2,3,1366.57,396.56,2,0
20250328,2,2,4,412.6,153.29,2,1
20241225,4,1,6,2320.95,725.71,2,0
20240613,4,1,8,909.61,254.76,3,1
20250321,3,2,2,888.22,187.53,6,0
20240624,4,3,1,1271.86,517.42,4,0
20251027,2,2,7,1002.0,328.37,1,0
20240922,3,3,2,1285.16,426.87,5,0
20250427,1,2,7,925.76,286.84,2,0
20250822,2,2,3,568.97,185.19,2,0
20250120,2,1,4,1092.24,330.48,3,1
20241008,2,1,6,1060.97,492.12,5,0
20260221,1,1,2,1999.27,243.07,5,0
20251121,2,3,10,759.17,153.43,6,0
20240721,4,1,3,509.68,262.65,3,0
20250130,4,1,6,1449.02,672.77,3,0
20250911,2,2,3,226.44,105.7,2,1
20240823,2,1,4,177.85,59.86,2,0
20241211,3,1,6,1113.16,408.87,2,0
20240830,2,3,4,582.44,235.28,3,0
20250625,3,1,8,799.78,229.79,5,0
20250127,4,3,8,685.46,274.77,2,0
20240612,1,1,5,1425.9,626.94,3,1
20240630,3,2,4,2322.26,997.16,6,0
20260131,4,1,10,2463.23,667.8,4,0
20240330,1,3,1,513.99,158.78,4,0
20250508,1,1,4,2143.81,674.49,1,0
20241127,3,1,7,956.53,362.88,5,0
20250703,2,2,6,482.8,204.41,4,0
20240825,1,1,10,799.2,302.31,4,1
20241021,2,1,2,1823.23,738.2,3,0
20250207,4,3,9,1656.35,659.17,2,0
20240720,2,1,8,442.43,93.21,2,0
20240409,4,1,7,625.79,208.35,3,0
20250708,2,1,1,855.58,161.87,4,0
20241216,1,2,8,2708.08,927.37,3,0
20250809,4,2,10,1213.96,312.07,2,0
20260221,2,2,10,737.54,255.71,4,1
20240923,3,2,3,919.18,330.58,4,0
20250402,2,3,4,842.54,272.7,2,0
20241013,2,3,7,2131.72,821.03,2,0
20250129,1,2,5,646.67,286.1,2,1
20240301,3,1,8,235.91,85.34,4,1
20250101,1,3,9,1235.06,508.08,2,0
20240805,2,1,7,741.45,347.2,2,0
20240928,1,3,3,246.89,89.17,3,1
20251029,2,1,1,1250.22,484.89,2,1
20240814,4,1,3,1097.35,214.69,5,0
20241103,4,3,5,147.77,56.6,6,1
20260106,2,1,5,2073.86,702.82,4,0
20240403,3,1,10,2480.42,593.45,1,0
20241010,4,2,9,1096.22,293.42,5,1
20251123,1,1,3,1302.74,440.53,2,0
20241129,1,2,3,1394.23,226.87,2,1
20241206,1,3,10,2088.18,646.48,3,0
20250719,4,2,3,2684.91,908.16,1,0
20251205,1,2,1,542.01,247.05,2,0
20250225,2,2,9,791.95,172.15,3,0
20251106,4,1,8,1368.46,373.73,6,1
20240503,2,2,8,2341.34,798.12,5,0
20240608,2,1,3,1627.57,536.85,5,0
20250401,4,1,7,2238.04,438.04,2,0
20241028,1,2,8,1444.51,353.65,5,1
20260102,3,2,1,2290.26,535.15,3,0
20240904,2,1,8,649.85,150.35,4,1
20260201,3,3,9,425.22,223.88,3,0
20251130,2,2,9,668.37,254.87,3,0
20241217,4,2,1,846.65,383.84,1,1
20240718,2,3,1,695.73,385.39,2,0
20240322,1,1,9,3333.59,1595.59,2,0
20241102,2,2,2,181.74,56.93,4,0
20251024,1,2,1,478.72,230.65,3,0
20260206,1,1,7,3728.48,1381.54,2,0
20251101,1,1,2,2751.97,910.49,5,1
20240905,2,2,8,1379.16,677.15,4,0
20250312,1,1,9,152.06,46.21,3,0
20240227,3,1,7,676.17,216.95,3,1
20251020,3,1,6,798.47,275.27,3,0
20240410,4,1,10,3699.64,1506.51,4,0
20240228,1,3,8,884.7,405.09,3,0
20250519,2,2,4,1614.93,594.6,5,1
20250923,3,1,1,685.39,177.11,4,0
20240709,2,1,2,1522.71,648.03,5,0
20241212,2,3,9,835.66,243.04,6,0
20241129,2,3,5,585.02,258.74,5,0
20240819,2,1,10,490.35,182.04,2,1
20241203,2,3,8,935.04,255.7,6,0
20240624,2,2,9,1026.77,348.16,1,0
20240817,4,3,7,429.64,108.81,2,0
20250509,2,2,6,3195.11,649.1,2,0
20250529,3,1,6,484.97,119.26,3,0
20251116,3,2,8,1033.67,281.36,2,0
20250131,2,1,3,1314.49,381.73,5,0
20260122,3,1,4,2529.51,785.49,5,0
20260220,3,1,4,777.83,280.55,3,0
20240625,1,2,1,946.78,276.76,4,0
20250922,3,1,9,220.97,70.07,3,1
20251217,4,3,5,774.32,269.44,6,0
20250702,4,2,9,1144.0,219.18,1,0
20241127,2,1,3,88.83,33.51,4,0
20240325,4,2,4,1608.4,375.42,2,0
20260110,1,3,1,1065.45,233.24,1,0
20241026,2,1,3,437.76,182.08,4,0
20250111,1,2,9,562.1,227.72,2,0
20251129,2,2,4,1343.08,329.62,3,0
20250211,1,1,2,3843.32,952.51,7,0
20250810,3,2,7,332.85,131.24,3,1
20240516,1,2,7,478.86,216.98,3,0
20241214,2,3,4,1967.32,645.97,3,0
20241215,3,2,7,465.32,137.25,2,0
20250706,1,3,6,1563.6,471.48,5,0
20250528,1,1,10,812.98,106.19,2,0
20260107,2,1,3,366.69,130.34,4,1
20250905,1,1,7,388.07,76.24,5,0
20240425,1,1,5,1471.28,498.12,2,0
20251025,3,1,8,559.97,235.35,2,0
20250821,2,2,8,295.43,90.86,7,0
20250311,2,3,10,725.32,215.24,5,0
20250114,4,1,7,842.93,454.61,1,0
20251114,1,2,10,1317.7,399.38,3,0
20240427,1,2,8,1534.57,401.74,3,0
20240720,2,1,9,897.59,380.9,5,0
20250221,3,1,6,193.3,49.32,5,1
20240418,2,3,9,1474.93,376.8,2,0
20250402,1,1,8,956.39,205.47,3,1
20250910,2,2,6,1896.11,602.1,5,0
20260106,2,2,2,1076.08,301.7,2,1
20260201,4,2,6,1041.19,198.24,2,0
20250519,1,3,10,1621.72,594.91,2,0
20240518,3,3,5,491.91,191.37,5,0
20250310,2,2,6,1821.33,535.96,2,1
20251202,4,2,7,970.36,401.11,5,0
20250528,3,3,2,784.28,222.27,5,1
20240516,2,3,5,2642.31,681.29,3,0
20250723,3,3,8,631.45,201.85,5,0
20241230,2,1,9,2939.31,1114.6,1,1
20250703,3,3,10,654.35,207.83,3,0
20241018,3,2,7,748.02,413.16,4,0
20251224,3,3,3,1289.52,485.74,3,0
20240402,2,3,9,379.71,115.66,3,0
20251213,1,1,9,3310.3,992.89,5,0
20250115,1,2,6,1006.95,346.34,1,0
20240421,2,1,3,3676.9,1658.43,1,0
20240625,3,1,3,2392.07,790.49,5,0
20250104,1,2,3,704.48,278.47,5,0
20240923,2,3,3,759.14,343.65,2,0
20240607,1,1,10,1133.3,282.25,4,0
20250509,1,1,5,524.35,145.12,4,0
20240403,2,2,3,1000.22,361.47,1,0
20251106,3,3,7,1280.49,609.53,2,0
20250414,3,2,7,2184.49,525.53,4,1
20241006,3,2,4,371.36,155.7,5,0
20241214,2,2,9,1472.83,417.2,4,0
20260121,1,1,6,750.69,307.55,3,1
20240729,3,1,8,308.57,107.17,4,0
20240328,1,2,5,599.85,334.22,2,0
20241016,2,1,7,1249.66,513.42,3,0
20250628,3,3,6,1307.41,482.47,1,1
20250917,1,3,6,715.57,310.51,2,1
20250123,3,2,6,356.71,140.18,1,0
20251231,3,2,4,2193.18,599.02,4,0
20240313,4,3,5,1367.26,569.08,1,0
20250414,1,1,9,370.79,78.88,2,1
20251214,4,3,9,1515.24,355.0,5,0
20241022,2,2,2,1010.31,474.75,2,0
20241207,2,1,4,425.53,153.73,2,0
20250205,4,3,2,495.19,164.12,4,0
20250306,2,3,9,979.56,219.04,2,0
20240312,4,2,2,2465.69,727.97,2,0
20251004,3,1,1,191.39,71.83,5,0
20241111,2,3,7,1130.22,476.04,5,1
20250220,1,3,6,1174.5,355.84,4,1
20250330,2,2,7,825.75,363.75,4,0
20250530,2,1,10,384.95,125.67,4,0
20250725,2,1,6,1693.43,589.92,2,1
20240520,3,3,9,2060.91,870.51,5,0
20240428,2,1,7,858.59,296.36,3,0
20240604,3,2,4,1970.31,302.9,1,0
20241216,3,3,9,801.25,219.94,4,0
20240805,3,3,7,906.51,443.66,3,0
20240821,3,2,9,923.4,342.9,3,0
20250514,4,1,10,563.92,153.6,1,0
20250118,1,2,2,1225.56,454.83,3,0
20250118,4,2,10,43.11,19.1,1,0
20240407,3,1,6,1907.55,588.99,3,0
20241024,3,1,2,1752.79,717.65,3,0
20250201,1,2,6,1435.87,539.02,4,0
20240526,4,1,2,1331.84,488.66,4,1
20240324,3,1,7,555.03,219.28,2,1
20250529,1,2,9,192.01,73.74,3,0
20251223,1,1,7,144.8,51.17,3,0
20251117,2,1,3,709.19,159.87,3,0
20250316,1,1,6,680.16,299.6,5,0
20250626,1,1,1,1421.32,350.1,2,0
20241002,1,2,5,1054.45,300.42,3,0
20241115,1,1,8,922.39,286.51,4,0
20240625,4,3,8,207.51,86.19,5,0
20240411,2,2,1,1233.55,324.61,1,0
20241201,2,1,6,767.53,304.18,5,1
20240619,2,2,4,2086.45,680.56,2,0
20240811,3,1,2,2075.96,783.61,4,0
20250505,3,2,10,1950.04,591.15,4,0
20241028,1,1,7,1278.16,289.9,3,0
20250623,2,3,9,1066.45,296.95,4,1
20250306,3,2,10,1944.79,489.05,3,0
20241201,2,1,10,1219.19,568.1,5,1
20240318,2,1,3,222.02,78.41,7,0
20260208,1,2,5,3126.57,1219.91,5,1
20240503,1,3,5,397.59,116.98,7,1
20251204,3,2,3,1768.74,811.94,4,0
20240423,3,3,9,386.01,161.66,3,0
20250805,2,2,9,983.03,375.57,4,0
20241115,4,1,8,1796.94,626.92,2,0
20260107,3,1,2,1640.41,761.94,4,1
20250423,2,3,1,912.93,186.49,3,0
20250708,2,3,1,64.18,21.1,1,0
20241212,2,1,9,913.62,273.8,4,0
20240812,1,2,10,1268.24,410.62,2,0
20250907,1,2,5,1047.95,351.73,3,0
20250601,4,1,3,755.95,254.04,2,1
20251025,4,1,3,1138.59,455.14,4,0
20250903,3,1,3,1650.86,550.09,4,0
20250212,1,2,1,1525.88,889.37,1,1
20241022,3,3,6,884.8,323.28,1,0
20241204,3,1,8,604.64,195.96,2,0
20250519,1,2,8,1588.51,272.04,4,0
20250929,2,3,8,1980.49,574.67,5,0
20240501,1,2,6,1703.47,474.75,2,1
20250117,2,3,8,1043.95,240.62,2,0
20250526,1,2,2,3469.68,899.97,3,0
20250616,1,1,4,974.17,339.39,4,0
20241206,4,3,2,270.38,77.74,4,1
